52011	hip	hip52011	AIL_RNA3b	16	9.1	303.13	318	6.26	54	51237	51646	173	107	21	0.75	1	16	2/11/2014	29.2	y
52012	hip	hip52012	AIL_RNA7d	13	8.4	211.84	296	12.3	54	51353	51418	130	127	21	0.6	0	16	2/11/2014	29	y
52022	hip	hip52022	AIL_RNA8b	12	8.8	237.14	277	13.96	54	51653	50724	108	215	21	0.363636364	0	16	2/11/2014	37.3	y
52035	hip	hip52035	AIL_RNA4a	3	9	226.54	288	21.33	54	51347	51610	131	111	21	0.375	1	16	2/11/2014	19.2	y
52036	hip	hip52036	AIL_RNA4b	3	8.6	272.96	283	34.33	54	51625	50782	115	217	20	0.777777778	0	17	3/31/2014	40.9	y
52045	hip	hip52045	AIL_RNA6c	18	9	231.87	284	6.02	54	51659	51452	109	133	20	0.636363636	1	17	3/31/2014	26	y
52053	hip	hip52053	AIL_RNA2a	5	8.7	357.01	293	22.49	54	51393	50720	127	211	NA	NA	1	17	3/31/2014	24.1	y
52058	hip	hip52058	AIL_RNA6a	6	8.9	275.95	285	15.84	54	51341	51366	174	174	21	0.7	0	17	3/31/2014	30.4	y
52059	hip	hip52059	AIL_RNA4c	23	8.7	373.26	291	5.64	54	50769	51394	256	173	21	0.666666667	1	17	3/31/2014	23.1	y
52059	hip	hip52059	AIL_RNA6a	23	8.7	373.26	291	5.64	54	50769	51394	256	173	21	0.666666667	1	17	3/31/2014	23.1	y
52072	hip	hip52072	AIL_RNA6a	27	8.8	297.82	303	21.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
52076	hip	hip52076	AIL_RNA4d	25	8.8	288.43	297	8.37	55	51817	51942	112	82	21	0.222222222	0	18	5/5/2014	36.7	y
52076	hip	hip52076	AIL_RNA6c	25	8.8	288.43	297	8.37	55	51817	51942	112	82	21	0.222222222	0	18	5/5/2014	36.7	y
52077	hip	hip52077	AIL_RNA5d	2	8.9	372.24	287	3.04	55	51769	51912	157	95	21	0.615384615	1	18	5/5/2014	25.9	y
52092	hip	hip52092	AIL_RNA2d	12	9	219.6	282	45.3	55	51885	51952	108	83	20	0.333333333	0	18	5/5/2014	30.4	y
52107	hip	hip52107	AIL_RNA5d	18	9	246.48	292	9.34	55	51809	51766	150	124	20	0.75	1	17	4/1/2014	26	y
52112	hip	hip52112	AIL_RNA7a	25	8.9	318.4	286	4.61	55	51835	51744	121	125	20	0.818181818	0	17	4/1/2014	41.7	y
52131	hip	hip52131	AIL_RNA7b	11	8.8	271.24	302	7.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
52132	hip	hip52132	AIL_RNA9c	1	8.7	226.53	291	17.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
52139	hip	hip52139	AIL_RNA3c	10	8.7	238.43	304	24.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
52145	hip	hip52145	AIL_RNA2c	12	8.7	234.62	283	19.8	54	51337	51802	176	117	21	0.454545455	1	17	3/31/2014	21.2	y
52152	hip	hip52152	AIL_RNA8b	9	8.5	330.07	280	21.53	54	51459	51390	175	176	20	0.363636364	0	17	4/1/2014	35.9	y
52161	hip	hip52161	AIL_RNA5b	21	9	291.3	281	7.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
52162	hip	hip52162	AIL_RNA7a	14	9.2	248.54	302	12.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
52173	hip	hip52173	AIL_RNA9d	1	8.6	251.31	285	24.3	55	51707	51708	168	132	20	0.285714286	1	17	4/1/2014	28	y
52186	hip	hip52186	AIL_RNA6a	1	8.7	223.78	275	18.23	54	51301	51630	168	132	20	0.285714286	0	17	4/1/2014	30.7	y
52193	hip	hip52193	AIL_RNA4b	8	8.9	318.41	282	34.31	55	51943	51758	81	157	21	0.727272727	1	18	5/5/2014	22.5	y
54104	hip	hip54104	AIL_RNA3b	1	9.2	370.04	332	3.86	55	51917	51664	93	163	21	0.125	0	18	5/5/2014	23.5	y
54109	hip	hip54109	AIL_RNA3a	10	8.8	303.41	272	25.32	55	51893	51830	103	113	21	0.125	1	18	5/5/2014	23.7	y
54117	hip	hip54117	AIL_RNA2a	13	8.9	368.19	293	20.21	55	52029	51874	79	111	21	0.545454545	1	18	5/5/2014	20.4	y
54130	hip	hip54130	AIL_RNA9a	27	8.7	287.16	212	7.76	55	51859	51918	112	86	21	0.5	0	18	5/5/2014	34.3	y
54139	hip	hip54139	AIL_RNA7c	19	8.6	261.81	274	16	55	51685	52002	162	80	21	0.5	1	18	5/6/2014	26.3	y
54149	hip	hip54149	AIL_RNA4a	2	9	237.78	290	76.84	55	51777	51932	159	85	21	0.4	1	18	5/6/2014	27.8	y
54158	hip	hip54158	AIL_RNA4a	4	8.8	287.09	280	38.58	55	51733	51908	161	98	20	0.5	0	18	5/6/2014	35.8	y
54169	hip	hip54169	AIL_RNA5b	7	8.8	313.85	283	29.76	55	51749	51938	161	85	21	0.4	1	18	5/6/2014	24	y
54169	hip	hip54169	AIL_RNA4d	7	8.8	313.85	283	29.76	55	51749	51938	161	85	21	0.4	1	18	5/6/2014	24	y
54178	hip	hip54178	AIL_RNA3c	27	9	335.05	310	5.55	55	51903	51754	100	160	21	0.5	0	18	5/6/2014	33	y
54179	hip	hip54179	AIL_RNA4c	10	9	312.41	295	4.28	55	51755	51904	161	100	21	0.6	1	18	5/6/2014	23.5	y
54179	hip	hip54179	AIL_RNA5c	10	9	312.41	295	4.28	55	51755	51904	161	100	21	0.6	1	18	5/6/2014	23.5	y
54186	hip	hip54186	AIL_RNA2c	16	8.7	209.96	294	30.84	55	51691	51990	164	87	21	0.5	0	18	5/6/2014	29.1	y
54187	hip	hip54187	AIL_RNA2a	8	9	253.42	278	16.29	55	51999	51730	85	162	24	0.5	1	18	5/6/2014	30.8	y
54213	hip	hip54213	AIL_RNA7d	2	8.7	311.29	289	24.44	55	51937	521820	125	70	22	0.6	1	19	6/20/2014	29.4	y
54226	hip	hip54226	AIL_RNA4b	5	9.3	368.9	292	4.06	55	52141	51948	74	123	22	0.6	0	19	6/20/2014	33.3	y
54227	hip	hip54227	AIL_RNA7d	12	9.2	308.81	297	4.44	55	52069	51868	76	152	22	0.454545455	1	19	6/20/2014	26.2	y
54243	hip	hip54243	AIL_RNA6d	27	9.4	241.32	299	21.34	55	51925	51856	127	153	21	0.8	1	19	6/20/2014	19.6	y
54244	hip	hip54244	AIL_RNA5a	2	9.3	303.36	285	6.82	55	51967	51872	126	154	20	0.5	0	19	6/20/2014	30.8	y
54244	hip	hip54244	AIL_RNA4c	2	9.3	303.36	285	6.82	55	51967	51872	126	154	20	0.5	0	19	6/20/2014	30.8	y
54257	hip	hip54257	AIL_RNA3d	22	9.3	340.89	289	16.27	55	52051	52008	117	122	20	0.428571429	1	19	6/20/2014	23.7	y
54260	hip	hip54260	AIL_RNA6c	8	9.3	389.7	284	6.37	55	52183	52016	71	122	20	0.583333333	0	19	6/20/2014	32.4	y
54266	hip	hip54266	AIL_RNA6c	11	9.4	249.36	282	7.93	55	51975	52074	126	79	21	0.6	0	19	6/20/2014	27.7	y
54284	hip	hip54284	AIL_RNA2d	1	9.8	270.84	319	37.23	55	52065	52038	79	118	21	0.666666667	0	19	6/20/2014	33.5	y
54289	hip	hip54289	AIL_RNA9a	4	9.4	327.24	275	3	55	52061	51724	80	205	20	0.727272727	1	19	6/20/2014	21.3	y
54299	hip	hip54299	AIL_RNA3c	2	9.6	286.5	310	36.65	55	51849	52046	156	NA	21	0.5	1	19	6/23/2014	32.3	y
54300	hip	hip54300	AIL_RNA8d	5	9.5	289	303	7.47	55	51825	51888	159	156	22	NA	0	19	6/23/2014	34.2	y
54307	hip	hip54307	AIL_RNA3a	5	9.5	315.2	309	33.88	55	52075	51750	82	205	22	NA	1	19	6/23/2014	27.4	y
54323	hip	hip54323	AIL_RNA6c	7	9.4	236.73	293	11.95	55	52151	51678	79	207	22	NA	1	19	6/23/2014	25.7	y
54331	hip	hip54331	AIL_RNA5c	13	9.1	272.49	277	6.68	55	52143	51780	92	219	20	0.8	1	20	7/17/2014	25	y
54332	hip	hip54332	AIL_RNA5a	9	9.2	263.19	292	16.22	55	51931	54191	145	142	22	0.5	0	20	8/4/2014	34	y
54335	hip	hip54335	AIL_RNA6d	5	9.3	303.14	282	14.82	55	52095	51762	174	221	NA	0.363636364	1	20	8/5/2014	21.3	y
54336	hip	hip54336	AIL_RNA6b	23	9.1	244.1	286	16.3	55	51939	52020	145	139	22	0.636363636	0	20	7/18/2014	37.4	y
54353	hip	hip54353	AIL_RNA5c	16	9	256.77	283	12.56	55	51895	52148	167	98	20	0.333333333	1	20	7/24/2014	22.6	y
54359	hip	hip54359	AIL_RNA6c	23	9.1	228.8	296	30.11	55	51827	51740	184	105	20	0.75	1	20	7/28/2014	23.3	y
54360	hip	hip54360	AIL_RNA9b	14	9.2	368.58	292	72.76	55	51973	52006	159	155	20	NA	0	20	7/27/2014	32.4	y
54368	hip	hip54368	AIL_RNA5b	13	9.1	287.77	279	10.68	55	51995	51670	160	238	21	0.333333333	0	20	7/30/2014	23.8	y
54371	hip	hip54371	AIL_RNA6b	6	9.3	242.03	286	25.67	55	52147	51898	112	179	21	0.5	1	20	8/2/2014	21.7	y
54375	hip	hip54375	AIL_RNA9a	5	9.1	296.07	301	15.01	56	52119	52090	133	100	21	0.636363636	1	21	8/26/2014	24.7	y
54384	hip	hip54384	AIL_RNA9b	1	8.9	269.3	280	15.46	56	52189	52170	112	133	20	0.583333333	0	21	8/26/2014	30.6	y
54396	hip	hip54396	AIL_RNA8d	3	9	348.29	284	14.19	56	54103	52098	99	99	20	0.555555556	0	21	8/26/2014	32.9	y
54397	hip	hip54397	AIL_RNA9a	13	9.5	239.77	286	17.21	56	54137	54160	99	98	20	0.461538462	1	21	9/15/2014	21.8	y
54809	hip	hip54809	AIL_RNA9a	6	9	388.92	289	20.08	56	54123	54168	100	99	20	0.454545455	1	21	8/26/2014	22.5	y
54822	hip	hip54822	AIL_RNA8d	4	9	278.64	267	13.85	56	52163	52134	135	137	19	0.5	0	21	8/26/2014	39.2	y
54853	hip	hip54853	AIL_RNA8c	2	8.9	363.36	296	30.9	56	52097	52184	109	111	22	0.636363636	1	21	8/26/2014	20.7	y
54862	hip	hip54862	AIL_RNA9c	8	9.3	444.74	288	7.12	56	54163	54172	108	108	22	0.363636364	0	21	8/26/2014	28.5	y
54864	hip	hip54864	AIL_RNA8b	19	8.9	368.52	288	7.46	56	52091	52114	124	161	21	0.4	0	22	9/15/2014	38	y
54883	hip	hip54883	AIL_RNA9a	16	9.6	258.71	289	29.26	56	54241	52166	83	158	21	0.333333333	1	22	9/15/2014	23.5	y
54884	hip	hip54884	AIL_RNA9a	12	9.1	318.41	302	7.61	56	54231	54192	84	122	21	0.285714286	0	22	9/15/2014	29.6	y
54896	hip	hip54896	AIL_RNA9a	18	9.4	292.67	280	40.07	56	54127	54296	124	81	21	0.571428571	0	22	9/15/2014	37.1	y
56203	hip	hip56203	AIL_RNA8c	10	9.2	288.7	277	19.58	56	54281	54250	81	83	20	0.416666667	1	22	9/15/2014	25	y
56207	hip	hip56207	AIL_RNA8a	20	9	234.28	287	9.43	56	54239	52194	85	155	21	0.6	1	22	9/15/2014	26.9	y
56224	hip	hip56224	AIL_RNA9b	12	9.4	136.39	291	52.04	56	54275	52130	83	162	21	0.777777778	0	22	9/15/2014	24.1	y
56227	hip	hip56227	AIL_RNA9a	15	9.5	185.3	283	45.29	56	54211	54174	87	126	20	0.333333333	1	22	9/15/2014	22.4	y
56237	hip	hip56237	AIL_RNA9a	14	9.2	269.57	277	40.03	56	54151	54228	126	86	21	0.166666667	1	22	9/15/2014	29.9	y
56240	hip	hip56240	AIL_RNA9b	13	9.1	341.28	285	46.15	56	54263	54136	84	126	21	0.888888889	0	22	9/15/2014	30.4	y
56257	hip	hip56257	AIL_RNA8a	21	9.2	283.93	280	17.42	56	54285	54144	82	126	22	0.545454545	1	22	9/15/2014	22.3	y
56268	hip	hip56268	AIL_RNA9c	13	9.2	258.36	286	37.41	56	54143	54268	126	82	22	0.6	0	22	9/15/2014	37.1	y
56273	hip	hip56273	AIL_RNA8c	11	9	262.29	278	15.08	56	54247	54246	86	85	21	0.583333333	1	22	9/15/2014	29.5	y
56276	hip	hip56276	AIL_RNA9a	9	9.2	282.73	287	28.93	56	54247	54246	86	85	21	0.583333333	0	22	9/15/2014	36.3	y
26581	pfc	pfc26581	AIL_RNA3d	10	9.3	190.15	277	19.07	50	45482	45342	119	132	21	0.5	1	2	9/24/2012	30.4	y
26583	pfc	pfc26583	AIL_RNA5a	7	8.8	205.99	278	8.04	50	45484	45352	98	112	19	0.5	0	2	9/24/2012	35.9	y
26592	pfc	pfc26592	AIL_RNA4b	10	9	111.48	276	14.03	50	45457	45438	99	100	21	0.444444444	0	2	9/24/2012	30.8	y
26595	pfc	pfc26595	AIL_RNA4a	9	9	247.14	286	3.88	50	45393	45425	113	98	21	0.6	1	2	9/24/2012	24.8	y
45497	pfc	pfc45497	AIL_RNA3b	11	9.1	183.53	273	20.08	50	45301	45371	104	98	21	0.833333333	1	1	9/10/2012	24.5	y
46004	pfc	pfc46004	AIL_RNA6d	4	8.7	247.36	303	29.18	50	45316	45441	104	83	21	0.888888889	0	1	9/10/2012	28.2	y
46007	pfc	pfc46007	AIL_RNA7d	10	8.6	84.29	278	14.84	50	45323	45465	103	84	21	0.5	0	1	9/10/2012	35.8	y
46008	pfc	pfc46008	AIL_RNA6a	13	8.9	92.01	282	21.41	50	45466	45312	83	105	21	0.444444444	1	1	9/10/2012	21.3	y
46008	pfc	pfc46008	AIL_RNA4d	13	8.9	92.01	282	21.41	50	45466	45312	83	105	21	0.444444444	1	1	9/10/2012	21.3	y
46013	pfc	pfc46013	AIL_RNA7a	5	8.7	135.78	293	11.62	50	45328	45320	103	106	21	0.75	1	1	9/10/2012	26.2	y
46016	pfc	pfc46016	AIL_RNA7b	6	8.7	185.55	289	32.03	50	45385	45314	95	103	21	0.545454545	0	1	9/10/2012	41.5	y
46025	pfc	pfc46025	AIL_RNA9b	25	9.6	239.58	298	10.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
46027	pfc	pfc46027	AIL_RNA8b	4	9.6	291.24	277	22.3	50	45397	45364	95	96	21	0.5	0	1	9/10/2012	29.1	y
46127	pfc	pfc46127	AIL_RNA9c	23	9.3	360.95	272	12.88	50	45389	45384	97	97	21	0.571428571	1	1	9/11/2012	22.2	y
46128	pfc	pfc46128	AIL_RNA3a	23	9.7	238.99	288	5.42	50	45322	45303	106	106	21	0.4	0	2	9/24/2012	43.2	y
46130	pfc	pfc46130	AIL_RNA8d	6	8.4	93.59	298	20.35	50	45311	45447	106	85	21	0.666666667	0	1	9/11/2012	36.7	y
46134	pfc	pfc46134	AIL_RNA8a	13	8.7	273.09	297	29.41	50	45360	45464	98	84	21	0.5	0	1	9/11/2012	34.7	y
46142	pfc	pfc46142	AIL_RNA5a	12	8.9	83.48	284	24.05	50	45398	45488	97	69	21	0.25	0	1	9/11/2012	29.3	y
46142	pfc	pfc46142	AIL_RNA4d	12	8.9	83.48	284	24.05	50	45398	45488	97	69	21	0.25	0	1	9/11/2012	29.3	y
46145	pfc	pfc46145	AIL_RNA6a	21	8.8	174.5	309	6.04	50	45475	45370	97	69	21	0.25	1	1	9/11/2012	24	y
46153	pfc	pfc46153	AIL_RNA9c	2	9.3	292.61	284	14.67	50	45333	45416	104	97	21	0.625	1	1	9/11/2012	23.8	y
46154	pfc	pfc46154	AIL_RNA4c	22	8.8	121.32	296	8.85	50	45334	45339	106	106	21	0.625	0	1	9/11/2012	25.4	y
46154	pfc	pfc46154	AIL_RNA5d	22	8.8	121.32	296	8.85	50	45334	45339	106	106	21	0.625	0	1	9/11/2012	25.4	y
46157	pfc	pfc46157	AIL_RNA3c	15	9.6	157.8	277	11.44	50	45335	45377	108	102	21	0.666666667	1	2	9/24/2012	25.1	y
46307	pfc	pfc46307	AIL_RNA9c	10	8.6	162.51	274	8.13	50	45472	45459	111	114	21	0.454545455	1	3	10/11/2012	21.4	y
46319	pfc	pfc46319	AIL_RNA6c	9	8.8	117.55	289	7.79	50	45478	45351	86	98	21	0.666666667	1	3	10/11/2012	22.4	y
46341	pfc	pfc46341	AIL_RNA3a	20	9.5	123.35	294	33.73	50	45417	45358	111	111	21	0.625	1	2	9/24/2012	20	y
46348	pfc	pfc46348	AIL_RNA3c	19	9.2	150.91	283	26.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
46368	pfc	pfc46368	AIL_RNA1	3	9.2	274.89	289	22.45	50	45356	45326	111	120	21	0.625	0	2	9/24/2012	32.2	y
46372	pfc	pfc46372	AIL_RNA1	2	9.1	285.16	306	19.5	50	45455	45480	100	99	21	0.4	0	2	9/24/2012	36.8	y
46389	pfc	pfc46389	AIL_RNA9b	21	8.5	126.39	308	31.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
46429	pfc	pfc46429	AIL_RNA2c	4	9.1	388.84	289	2.21	50	45476	45330	105	127	21	0.625	1	3	10/10/2012	28.9	y
46434	pfc	pfc46434	AIL_RNA2d	14	9.1	320.85	304	3.91	50	45461	45387	115	124	21	0.538461538	0	3	10/10/2012	26.8	y
46451	pfc	pfc46451	AIL_RNA2c	25	9.1	234.25	289	3.64	50	45373	45423	126	112	21	0.545454545	1	3	10/10/2012	23.7	y
46454	pfc	pfc46454	AIL_RNA2b	7	9.1	357.62	288	13.13	50	45433	45474	112	110	21	0.75	0	3	10/10/2012	40.6	y
46461	pfc	pfc46461	AIL_RNA5b	23	8.9	157.63	273	11.55	50	45448	45345	112	127	21	0.272727273	1	3	10/10/2012	22.3	y
46461	pfc	pfc46461	AIL_RNA4d	23	8.9	157.63	273	11.55	50	45448	45345	112	127	21	0.272727273	1	3	10/10/2012	22.3	y
46474	pfc	pfc46474	AIL_RNA2c	22	9.1	239.3	327	4.51	50	45436	45456	114	112	21	0.545454545	0	3	10/10/2012	30.9	y
46479	pfc	pfc46479	AIL_RNA2a	16	9.1	251.03	291	12.7	50	45428	45395	115	128	21	0.5	1	3	10/10/2012	28.6	y
46482	pfc	pfc46482	AIL_RNA6b	25	8.9	126.08	288	3.75	50	45469	45400	114	128	21	0.7	0	3	10/11/2012	32.1	y
46644	pfc	pfc46644	AIL_RNA7b	25	8.7	83.85	285	11.46	50	45388	45495	130	86	21	0.444444444	0	3	10/11/2012	30.2	y
46672	pfc	pfc46672	AIL_RNA5c	8	8.8	105.1	287	7.19	50	45368	45336	137	143	21	0.444444444	0	2	10/11/2012	28.9	y
48304	pfc	pfc48304	AIL_RNA5a	10	8.8	242.05	284	8.14	51	46080	46170	83	80	24	0.5	0	4	12/6/2012	30.1	y
48305	pfc	pfc48305	AIL_RNA6c	19	8.9	201.89	303	13.71	51	46068	46099	83	83	24	0.5	1	4	12/6/2012	23.2	y
48325	pfc	pfc48325	AIL_RNA3d	14	9	140.44	277	14.49	51	46076	46171	85	82	23	0.428571429	1	4	12/7/2012	22.6	y
48326	pfc	pfc48326	AIL_RNA4c	7	8.9	180.31	290	1.96	51	46083	46163	82	81	25	0.714285714	0	4	12/7/2012	33.9	y
48326	pfc	pfc48326	AIL_RNA7a	7	8.9	180.31	290	1.96	51	46083	46163	82	81	25	0.714285714	0	4	12/7/2012	33.9	y
48345	pfc	pfc48345	AIL_RNA6d	23	8.7	157.57	289	9.56	51	46176	46030	85	86	24	0.6	1	4	12/6/2012	23.6	y
48348	pfc	pfc48348	AIL_RNA6c	13	8.8	153.73	288	11.53	51	46034	46201	86	84	25	0.25	0	4	12/6/2012	28.7	y
48362	pfc	pfc48362	AIL_RNA6b	4	8.9	151.23	282	8.23	51	46120	46179	85	83	26	0.222222222	0	4	12/6/2012	28.9	y
48369	pfc	pfc48369	AIL_RNA5b	11	8.8	157.56	256	2.81	51	46048	46057	85	86	25	0.666666667	1	4	12/6/2012	19.7	y
48383	pfc	pfc48383	AIL_RNA4d	18	8.9	187.79	298	11.67	51	46121	46112	85	84	26	0.333333333	1	4	12/6/2012	22.5	y
48390	pfc	pfc48390	AIL_RNA5a	21	9.1	207.11	292	10.35	51	46079	46217	85	71	26	0.25	0	4	12/7/2012	28.9	y
48395	pfc	pfc48395	AIL_RNA5d	14	8.8	251.56	256	1.36	51	46091	46097	85	84	25	0.454545455	1	4	12/7/2012	25.3	y
48398	pfc	pfc48398	AIL_RNA3d	13	9	194.94	292	7.39	51	46095	46089	87	88	22	0.571428571	0	4	12/7/2012	23	y
48411	pfc	pfc48411	AIL_RNA5d	21	8.9	180.82	285	4.86	51	46104	46087	83	82	28	0.333333333	1	4	12/7/2012	26.7	y
48411	pfc	pfc48411	AIL_RNA4c	21	8.9	180.82	285	4.86	51	46104	46087	83	82	28	0.333333333	1	4	12/7/2012	26.7	y
48412	pfc	pfc48412	AIL_RNA8b	7	9.1	245.37	302	10.91	51	46049	46180	86	85	24	0.583333333	0	4	12/7/2012	29.9	y
48425	pfc	pfc48425	AIL_RNA3d	12	9	222.2	278	6.05	51	46094	46084	93	94	21	0.666666667	1	4	12/7/2012	25	y
48426	pfc	pfc48426	AIL_RNA6c	6	8.9	214.23	297	9.66	51	46175	46218	91	76	23	0.666666667	0	4	12/7/2012	30.1	y
48441	pfc	pfc48441	AIL_RNA6b	15	8.8	211.4	283	16.24	51	46192	46111	105	106	21	0	1	5	1/2/2013	23.8	y
48447	pfc	pfc48447	AIL_RNA9b	23	8.5	150.18	281	27.47	51	46198	46225	105	91	21	0.375	1	5	1/2/2013	21.3	y
48456	pfc	pfc48456	AIL_RNA6b	8	8.9	209.34	295	4.61	51	46208	46074	105	106	21	0.375	0	5	1/2/2013	38.5	y
48464	pfc	pfc48464	AIL_RNA8d	9	8.6	130.79	276	13.49	51	46301	46061	91	107	21	1	0	5	1/2/2013	42.1	y
48477	pfc	pfc48477	AIL_RNA7a	27	8.7	174.88	284	17.25	51	46199	46213	107	107	20	0.5	1	5	1/2/2013	23.8	y
48482	pfc	pfc48482	AIL_RNA4b	9	8.9	201.29	288	2.53	51	46385	46222	92	93	21	0.625	0	5	1/2/2013	33.6	y
48495	pfc	pfc48495	AIL_RNA4b	18	9	178.5	289	19.1	51	46196	46110	106	107	21	0.416666667	1	5	1/3/2013	23.1	y
48496	pfc	pfc48496	AIL_RNA7b	22	8.7	122.37	297	25.88	51	46355	46029	92	107	21	0.666666667	0	5	1/2/2013	30.7	y
49015	pfc	pfc49015	AIL_RNA4a	16	9	186.49	283	6.02	51	46037	46440	109	80	20	0.571428571	1	5	1/3/2013	24.4	y
49016	pfc	pfc49016	AIL_RNA5b	19	9	203.99	274	32.06	51	46303	46197	94	107	20	0.333333333	0	5	1/3/2013	33.8	y
49032	pfc	pfc49032	AIL_RNA4a	15	9	178.2	287	7.14	51	46065	46468	110	81	22	0.222222222	0	5	1/3/2013	33.7	y
49045	pfc	pfc49045	AIL_RNA5b	20	9	171.51	281	26.48	51	46162	46194	106	108	22	0.666666667	1	5	1/3/2013	31.6	y
49048	pfc	pfc49048	AIL_RNA4d	3	9.1	174.8	290	9.42	51	46223	46342	95	95	22	0.6	0	5	1/3/2013	29.2	y
49048	pfc	pfc49048	AIL_RNA6c	3	9.1	174.8	290	9.42	51	46223	46342	95	95	22	0.6	0	5	1/3/2013	29.2	y
49210	pfc	pfc49210	AIL_RNA7b	19	8.7	149.82	282	18.9	51	26578	46500	170	142	20	0.545454545	0	6	2/25/2013	29.6	y
49217	pfc	pfc49217	AIL_RNA7d	5	8.7	148.67	291	5.72	51	46166	46394	171	141	19	0.727272727	1	6	2/25/2013	23.1	y
49231	pfc	pfc49231	AIL_RNA4a	21	9	129.61	279	29.86	51	46195	46456	170	143	20	0.6	1	6	2/25/2013	26.7	y
49240	pfc	pfc49240	AIL_RNA5c	12	8.9	129.48	290	17.4	51	46439	46178	144	171	19	0.5	0	6	2/25/2013	25.7	y
49245	pfc	pfc49245	AIL_RNA4c	13	8.9	183.81	295	4.4	51	46443	46190	145	172	18	0.714285714	1	6	2/25/2013	24.6	y
49245	pfc	pfc49245	AIL_RNA6b	13	8.9	183.81	295	4.4	51	46443	46190	145	172	18	0.714285714	1	6	2/25/2013	24.6	y
49262	pfc	pfc49262	AIL_RNA8a	16	8.8	188.38	279	5.75	51	46391	46181	144	172	18	0.5	0	6	2/26/2013	26.4	y
49267	pfc	pfc49267	AIL_RNA2b	8	9.2	261.8	294	18.01	51	46395	46646	141	138	19	0.5	1	6	2/26/2013	25.4	y
49293	pfc	pfc49293	AIL_RNA4a	22	9	131.4	276	27.04	51	46399	46480	146	144	21	0.7	1	6	2/26/2013	23.6	y
49405	pfc	pfc49405	AIL_RNA4b	16	8.8	171.25	286	3.68	51	46643	46119	141	175	22	0.75	1	6	2/26/2013	22.7	y
49414	pfc	pfc49414	AIL_RNA1	22	9.4	298.39	293	19.47	51	46499	46042	155	184	26	0.545454545	0	7	3/20/2013	27.6	y
49416	pfc	pfc49416	AIL_RNA7a	2	8.7	373.33	295	19.91	51	46463	46302	149	163	19	0.75	0	6	2/26/2013	29	y
49426	pfc	pfc49426	AIL_RNA2a	19	9.4	314.32	286	16.42	51	46032	46390	174	144	18	0.8	1	7	3/20/2013	21	y
49435	pfc	pfc49435	AIL_RNA3a	8	9.1	350.66	292	11.28	52	48359	48350	111	110	22	0.5	1	7	3/20/2013	21.4	y
49452	pfc	pfc49452	AIL_RNA1	25	9.2	291.02	290	14.44	51	46113	46448	195	167	22	0.5	0	7	3/20/2013	41.8	y
49462	pfc	pfc49462	AIL_RNA8d	25	8.4	217.01	288	13.17	52	48415	48430	114	102	20	0.5	0	7	3/20/2013	38.7	y
49471	pfc	pfc49471	AIL_RNA6d	1	8.7	175.68	285	33.01	52	48309	49018	115	89	19	0.555555556	1	7	3/20/2013	23.2	y
49485	pfc	pfc49485	AIL_RNA2a	6	9.2	263.35	295	17.09	52	48336	48462	113	91	20	0.25	1	7	3/20/2013	20.5	y
49490	pfc	pfc49490	AIL_RNA2d	7	9.3	262.58	287	15.88	52	48421	48310	112	115	20	0.461538462	0	7	3/20/2013	21.5	y
49498	pfc	pfc49498	AIL_RNA7d	19	8.6	245.85	307	6.04	52	48339	49046	111	86	22	0.7	0	7	3/20/2013	29.9	y
50076	pfc	pfc50076	AIL_RNA8b	5	9.7	96.2	294	26.6	53	50339	49460	58	115	20	0.625	0	10	7/16/2013	27.8	y
50078	pfc	pfc50078	AIL_RNA9d	7	9.4	57.93	281	1.81	53	49429	50196	116	86	20	0.666666667	0	10	7/16/2013	26.4	y
50099	pfc	pfc50099	AIL_RNA8d	18	9.9	105.14	292	23.9	53	50173	49478	93	121	20	0.666666667	1	10	7/16/2013	20.7	y
50100	pfc	pfc50100	AIL_RNA8b	6	9.6	72.79	296	39.91	53	50177	50136	89	118	23	0.25	0	10	7/16/2013	33.7	y
50107	pfc	pfc50107	AIL_RNA2c	20	9.1	304.45	288	5.09	52	48341	48454	109	89	22	0.625	1	7	3/20/2013	22.1	y
50122	pfc	pfc50122	AIL_RNA5d	12	9.2	333.81	287	0.95	52	48357	47718	111	72	21	0.461538462	0	7	3/20/2013	23.3	y
50131	pfc	pfc50131	AIL_RNA2a	14	9.2	252.86	312	23.71	52	48427	48354	104	111	21	0.727272727	1	7	3/20/2013	17.5	y
50146	pfc	pfc50146	AIL_RNA2d	20	9.4	246.22	311	13.46	52	48429	48334	105	113	20	0.875	0	7	3/20/2013	36.9	y
50147	pfc	pfc50147	AIL_RNA1	27	9.4	290.84	291	22.55	52	48335	48458	121	99	24	0.555555556	1	7	3/20/2013	29.2	y
