one	id	gen	cc	fam	dam	sire	dam.age	sire.age	wean.age	mf.ratio	dob	cage	sex	batch	cpp.date	ppi.date	glu.date	rip.date	cpp.mo	ppi.mo	glu.mo	rip.mo	cpp.age	cpp.box	d1.weight	d1.fb	d2.weight	d2.fb	d3.weight	d3.fb	d4.weight	d4.fb	d5.weight	d5.fb	d8.weight	d8.fb	comerr1	comerr2	comerr3	comerr4	comerr5	comerr8	rm.act4	glu.age	glu.weight	rip.age	rip.weight	brain	ppi.age	ppi.weight	ppi.box	deaf	is.gen50	is.gen51	is.gen52	is.gen53	is.gen54	is.gen55	is.gen56	is.coatA	is.coatB	is.coatW	is.batch1	is.batch2	is.batch3	is.batch4	is.batch5	is.batch6	is.batch7	is.batch8	is.batch9	is.batch10	is.batch11	is.batch12	is.batch13	is.batch14	is.batch15	is.batch16	is.batch17	is.batch18	is.batch19	is.batch20	is.batch21	is.batch22	is.cpp.box1	is.cpp.box2	is.cpp.box3	is.cpp.box4	is.cpp.box5	is.cpp.box6	is.cpp.box7	is.cpp.box8	is.cpp.box9	is.cpp.box10	is.cpp.box11	is.cpp.box12	is.ppi.box1	is.ppi.box2	is.ppi.box3	is.ppi.box4	is.ppi.box5
1	49254	51	AGL	BrF50-73	46039	46464	172	144	19	0.666666667	12/9/2012	TestF51-46	0	6	1/28/2013	2/11/2013	2/18/2013	2/25/2013	Jan	Feb	Feb	Feb	50	8	23.5	1	24.5	0	24.4	6	24.9	1	25.3	3	25.8	1	0	0	0	0	0	0	0	71	24.8	78	27.1	n	64	24.6	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
1	49255	51	BR	BrF50-82	46203	46396	144	137	18	0.545454545	12/10/2012	TestF51-49	1	6	1/28/2013	2/11/2013	2/18/2013	2/26/2013	Jan	Feb	Feb	Feb	49	5	20.9	0	21.4	0	21.6	4	22.2	0	22.5	7	23.2	4	0	0	0	0	0	0	0	70	25	78	25.8	n	63	24	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
1	49258	51	AGR	BrF50-82	46203	46396	144	137	18	0.545454545	12/10/2012	TestF51-48	0	6	1/28/2013	2/11/2013	2/18/2013	2/26/2013	Jan	Feb	Feb	Feb	49	1	21	8	22.2	0	22.3	5	22.8	0	22.8	6	23.5	4	0	0	0	0	0	0	0	70	23.2	78	26.8	n	63	23.3	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1	49259	51	AGR	BrF50-93	46391	46181	144	172	18	0.5	12/10/2012	TestF51-49	1	6	1/28/2013	2/11/2013	2/18/2013	2/26/2013	Jan	Feb	Feb	Feb	49	6	20.5	3	21	0	21.1	4	21.4	0	21	6	21.8	0	0	0	0	0	0	0	0	70	21.3	78	22	n	63	21.5	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
1	49262	51	WR	BrF50-93	46391	46181	144	172	18	0.5	12/10/2012	TestF51-48	0	6	1/28/2013	2/11/2013	2/18/2013	2/26/2013	Jan	Feb	Feb	Feb	49	2	23.2	5	24.4	0	24.8	9	25	0	24.7	4	24.8	2	0	0	0	0	0	0	0	70	24.2	78	26.4	y	63	24.9	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1	49263	51	WR	BrF50-96	46471	46021	144	174	18	0.571428571	12/10/2012	TestF51-49	1	6	1/28/2013	2/11/2013	2/18/2013	2/26/2013	Jan	Feb	Feb	Feb	49	7	19.4	6	20.6	0	20.9	5	21	0	20.7	4	20.9	4	0	0	0	0	0	0	0	70	21.5	78	21.3	n	63	21.4	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
1	49266	51	WL	BrF50-96	46471	46021	144	174	18	0.571428571	12/10/2012	TestF51-48	0	6	1/28/2013	2/11/2013	2/18/2013	2/26/2013	Jan	Feb	Feb	Feb	49	3	21.5	7	22.8	0	22.1	8	22.2	3	22	6	20.9	6	0	0	0	0	0	0	0	70	23.6	78	25.4	n	63	22.7	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	49267	51	BL	BrF50-99	46395	46646	141	138	19	0.5	12/9/2012	TestF51-49	1	6	1/28/2013	2/11/2013	2/18/2013	2/26/2013	Jan	Feb	Feb	Feb	50	8	20.6	3	21.2	0	21.5	4	22.1	0	21.8	5	23.2	4	0	0	0	0	0	0	0	71	24.4	79	25.4	y	64	23.6	4	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
1	49270	51	BR	BrF50-99	46395	46646	141	138	19	0.5	12/9/2012	TestF51-48	0	6	1/28/2013	2/11/2013	2/18/2013	2/26/2013	Jan	Feb	Feb	Feb	50	4	24.5	3	26.1	0	26.4	7	26.4	0	26	5	27.1	3	0	0	0	0	0	0	0	71	28.8	79	32.2	n	64	27.8	4	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
1	49274	51	BR	BrF50-100	46481	46432	141	148	19	0.538461538	12/9/2012	TestF51-50	0	6	1/28/2013	2/11/2013	2/18/2013	2/26/2013	Jan	Feb	Feb	Feb	50	9	26.4	1	27.7	0	28.6	8	29.5	1	29.7	8	30.7	4	0	0	0	0	0	0	0	71	31.6	79	34.6	y	64	30.8	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
1	49278	51	WR	BrF50-105	46321	46306	137	144	18	0.625	12/10/2012	TestF51-50	0	6	1/28/2013	2/11/2013	2/18/2013	2/26/2013	Jan	Feb	Feb	Feb	49	10	24.1	2	24.8	0	24.7	3	25	0	25	3	25.6	4	0	0	0	0	0	0	0	70	28.3	78	31.1	n	63	26.9	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
1	49282	51	WL	BrF50-104	46647	46452	139	144	18	0.5	12/10/2012	TestF51-50	0	6	1/28/2013	2/11/2013	2/18/2013	2/26/2013	Jan	Feb	Feb	Feb	49	11	24.7	6	26.1	0	26.5	7	26.8	1	26.9	6	27.8	6	0	0	0	0	0	0	0	70	30	78	30.9	n	63	29.3	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
1	49286	51	BR	BrF50-97	46475	46488	145	143	22	0.333333333	12/11/2012	TestF51-52	0	6	1/28/2013	2/11/2013	2/18/2013	2/26/2013	Jan	Feb	Feb	Feb	48	4	25.1	5	25.5	1	25.3	4	25.9	0	25.3	3	25.9	2	0	0	0	0	0	0	0	69	27.2	77	29.5	y	62	27.1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
1	49287	51	WL	BrF50-97	46475	46488	145	143	22	0.333333333	12/11/2012	TestF51-53	1	6	1/28/2013	2/11/2013	2/18/2013	2/26/2013	Jan	Feb	Feb	Feb	48	8	16.3	2	17	1	17.4	2	17.2	0	17.3	5	18	3	0	0	0	0	0	0	0	69	18.9	77	19.4	n	62	17.7	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
1	49289	51	BL	BrF50-101	46489	46477	144	146	21	0.7	12/12/2012	TestF51-53	1	6	1/28/2013	2/11/2013	2/18/2013	2/26/2013	Jan	Feb	Feb	Feb	47	9	18.5	2	19.6	2	19.2	8	19.2	3	19.2	5	20	5	0	0	0	0	0	0	0	68	20.9	76	21.5	n	61	20	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
1	49293	51	BR	BrF50-94	46399	46480	146	144	21	0.7	12/12/2012	TestF51-53	1	6	1/28/2013	2/11/2013	2/18/2013	2/26/2013	Jan	Feb	Feb	Feb	47	10	21.2	4	22.5	3	22.5	5	22.7	0	22.6	4	22.7	5	0	0	0	0	0	0	0	68	23.4	76	23.6	y	61	22.5	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
1	49294	51	BL	BrF50-94	46399	46480	146	144	21	0.7	12/12/2012	TestF51-52	0	6	1/28/2013	2/11/2013	2/18/2013	2/26/2013	Jan	Feb	Feb	Feb	47	7	24.3	2	24.8	0	25.2	5	25.3	0	25	4	25.7	3	0	0	0	0	0	0	0	68	27.6	76	30.2	n	61	27	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
1	49297	51	WR	BrF50-102	46485	46193	142	173	22	0.5	12/11/2012	TestF51-53	1	6	1/28/2013	2/11/2013	2/18/2013	2/26/2013	Jan	Feb	Feb	Feb	48	11	22.1	4	21.8	0	21.9	2	22.1	0	22.1	2	21.9	3	0	0	0	0	0	0	0	69	21.2	77	24	n	62	20.9	4	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
1	49298	51	AGR	BrF50-102	46485	46193	142	173	22	0.5	12/11/2012	TestF51-52	0	6	1/28/2013	2/11/2013	2/18/2013	2/26/2013	Jan	Feb	Feb	Feb	48	6	27.6	6	28.9	0	28.5	6	28.5	0	28.2	2	28	0	0	0	0	0	0	0	0	69	30.1	77	33.3	n	62	29.2	4	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
1	49383	53	BR	BrF52-35	50177	50136	89	118	23	0.25	4/30/2013	TestF53-19	1	10	6/17/2013	7/1/2013	7/8/2013	7/16/2013	Jun	Jul	Jul	Jul	48	9	19.3	2	18.9	0	18.4	2	19	0	19.1	3	20	2	0	0	0	0	0	0	0	69	20.6	77	22.1	n	62	19.6	3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
1	49401	51	AGL	BrF50-95	46453	46109	145	174	22	0.571428571	12/11/2012	TestF51-55	1	6	1/28/2013	2/11/2013	2/18/2013	2/26/2013	Jan	Feb	Feb	Feb	48	4	20	3	21	5	20.4	9	20.1	5	20.4	6	20.2	7	0	0	0	0	0	0	0	69	21.5	77	23.7	n	62	21.7	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
1	49404	51	WR	BrF50-95	46453	46109	145	174	22	0.571428571	12/11/2012	TestF51-54	0	6	1/28/2013	2/11/2013	2/18/2013	2/26/2013	Jan	Feb	Feb	Feb	48	1	29.5	7	29.9	0	29.9	7	30.2	1	29.7	6	30.7	7	0	0	0	0	0	0	0	69	33.4	77	37	n	62	32.4	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1	49405	51	AGR	BrF50-103	46643	46119	141	175	22	0.75	12/11/2012	TestF51-55	1	6	1/28/2013	2/11/2013	2/18/2013	2/26/2013	Jan	Feb	Feb	Feb	48	5	17.7	3	18.4	1	18.6	4	19	0	19.8	3	20.2	3	0	0	0	0	0	0	0	69	22.1	77	22.7	y	62	20.5	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
1	49408	51	AGR	BrF50-103	46643	46119	141	175	22	0.75	12/11/2012	TestF51-54	0	6	1/28/2013	2/11/2013	2/18/2013	2/26/2013	Jan	Feb	Feb	Feb	48	2	31.2	5	31.6	0	31.9	7	32.3	0	32.1	5	33.8	6	0	0	0	0	0	0	0	69	36.1	77	39.7	n	62	34.8	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1	49414	51	WR	BrF50-98	46499	46042	155	184	26	0.545454545	12/21/2012	TestF51-56	0	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	61	1	22.5	1	22.9	0	23	4	23.2	0	23	7	23.1	3	0	0	0	0	0	0	0	82	26.6	89	27.6	y	75	25.2	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1	49417	51	WL	BrF50-98	46499	46042	155	184	26	0.545454545	12/21/2012	TestF51-57	1	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	61	3	18.5	3	17.9	0	18.2	2	19.2	0	18.5	3	20	3	0	0	0	0	0	0	0	82	21.3	89	23.1	n	75	20.7	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	49424	51	BR	BrF50-83	46431	46220	152	160	NA	NA	12/13/2012	TestF51-56	0	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	69	2	27.3	4	28.2	0	28.5	6	29.1	2	28.9	6	29.9	6	0	0	0	0	0	0	0	90	33.6	97	35.7	n	83	32.6	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1	49426	51	BL	BrF50-72	46032	46390	174	144	18	0.8	12/10/2012	TestF51-57	1	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	72	4	18.2	0	18	1	18	3	18.7	0	18.2	4	19.1	1	0	0	0	0	0	0	0	93	20.3	100	21	y	86	19.9	4	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
1	49427	52	AGR	BrF51-7	48385	48368	111	111	22	0.5	1/1/2013	TestF52-01	1	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	50	1	22.2	0	22.7	0	23.2	8	23.5	1	23.9	9	24.2	6	0	0	0	0	0	0	0	71	24.6	78	25.1	n	64	24.4	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1	49430	52	WR	BrF51-7	48385	48368	111	111	22	0.5	1/1/2013	TestF52-02	0	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	50	5	32	7	33.3	0	33.3	7	33.8	0	33.2	3	34.5	5	0	0	0	0	0	0	0	71	36.2	78	37.3	n	64	36.9	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
1	49431	52	BR	BrF51-2	48333	48448	113	89	21	0.5	1/1/2013	TestF52-01	1	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	50	2	19.2	3	19.6	1	20.1	7	20.5	6	20.6	4	20.9	3	0	0	0	0	0	0	0	71	20.5	78	20.9	n	64	20.1	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1	49432	52	BR	BrF51-2	48333	48448	113	89	21	0.5	1/1/2013	TestF52-02	0	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	50	6	25.5	0	26.8	1	27	6	27.8	0	27.9	6	28.7	5	0	0	0	0	0	0	0	71	29	78	30.6	y	64	28.6	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
1	49435	52	WL	BrF51-9	48359	48350	111	110	22	0.5	1/1/2013	TestF52-01	1	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	50	3	18.8	0	19.3	1	20.2	2	20.5	2	20.5	3	20.1	0	0	0	0	0	0	0	0	71	19.9	78	21.4	y	64	19.6	3	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	49436	52	AGL	BrF51-9	48359	48350	111	110	22	0.5	1/1/2013	TestF52-02	0	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	50	7	24.6	4	25.5	0	24.8	4	25.1	0	25.1	4	25.3	1	0	0	0	0	0	0	0	71	25.8	78	26.7	n	64	25	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
1	49439	52	AGL	BrF51-12	48312	48484	111	88	22	0.416666667	1/1/2013	TestF52-01	1	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	50	4	21.4	0	22.4	0	22.8	1	23.3	0	23.3	8	23.2	1	0	0	0	0	0	0	0	71	23	78	22.8	n	64	22.8	4	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
1	49440	52	BL	BrF51-12	48312	48484	111	88	22	0.416666667	1/1/2013	TestF52-02	0	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	50	8	28	0	27.7	0	28.2	5	28.6	0	28.9	4	30	4	0	0	0	0	0	0	0	71	32.2	78	33.9	n	64	31.6	4	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
1	49447	51	BR	BrF50-27	26579	46062	194	196	22	0.428571429	1/1/2013	TestF51-59	1	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	50	8	25.8	0	26.1	0	25.1	4	25.9	2	25.8	6	26.4	7	0	0	0	0	0	0	0	71	28.2	78	29.3	n	64	27.7	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
1	49448	51	BR	BrF50-27	26579	46062	194	196	22	0.428571429	1/1/2013	TestF51-58	0	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	50	5	31.5	0	31	0	31.8	7	33.4	0	33.6	8	33	6	0	0	0	0	0	0	0	71	33.9	78	34.6	n	64	33.3	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
1	49451	51	BL	BrF50-75	46113	46448	195	167	22	0.5	1/1/2013	TestF51-59	1	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	50	9	24.3	5	24.3	0	24.3	6	23.9	0	23.8	10	25.5	5	0	0	0	0	0	0	0	71	25.4	78	27.8	n	64	26.5	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
1	49452	51	BL	BrF50-75	46113	46448	195	167	22	0.5	1/1/2013	TestF51-58	0	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	50	6	34.3	0	35	0	34.8	5	36	0	36.5	8	36.2	7	0	0	0	0	0	0	0	71	39	78	41.8	y	64	37.4	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
1	49453	51	WL	BrF50-88	46459	46484	167	163	22	0.333333333	1/1/2013	TestF51-59	1	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	50	10	22.9	1	22.1	0	21.8	3	22.3	0	22.4	3	23.9	4	0	0	0	0	0	0	0	71	23.9	78	26.2	y	64	25.7	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
1	49456	51	WR	BrF50-88	46459	46484	167	163	22	0.333333333	1/1/2013	TestF51-58	0	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	50	7	24.6	1	26.1	0	25.5	7	25.3	0	24.8	5	24.5	3	0	0	0	0	0	0	0	71	26.1	78	27.8	n	64	26.4	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
1	49461	52	WR	BrF51-1	48415	48430	114	102	20	0.5	1/2/2013	TestF52-03	1	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	49	9	20.7	0	20.4	0	20.1	2	20.4	0	20	3	21.2	1	0	0	0	0	0	0	0	70	21.6	77	22.4	n	63	21.9	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
1	49462	52	BR	BrF51-1	48415	48430	114	102	20	0.5	1/2/2013	TestF52-04	0	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	49	1	32.6	2	33.1	0	33.3	5	33.1	2	32.7	5	33.7	8	0	0	0	0	0	0	0	70	37	77	38.7	y	63	35.5	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1	49466	52	AGR	BrF51-3	48303	49006	114	89	20	0.666666667	1/2/2013	TestF52-04	0	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	49	2	28	5	29.3	2	29.7	8	30.3	3	30.1	7	31.3	5	0	0	0	0	0	0	0	70	30	77	30.5	n	63	30.3	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1	49467	52	BR	BrF51-3	48303	49006	114	89	20	0.666666667	1/2/2013	TestF52-03	1	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	49	10	16.6	2	15.6	0	15.4	1	15.7	0	16.2	2	16.3	3	0	0	0	0	0	0	0	70	16.6	77	18.2	n	63	18.2	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
1	49470	52	WR	BrF51-4	48309	49018	115	89	19	0.555555556	1/3/2013	TestF52-04	0	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	48	3	28	5	29.2	0	29.8	9	29.7	0	29.9	5	29.7	4	0	0	0	0	0	0	0	69	31.5	76	32.6	n	62	30.4	3	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	49471	52	BL	BrF51-4	48309	49018	115	89	19	0.555555556	1/3/2013	TestF52-03	1	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	48	11	20.2	2	19.8	0	20	5	20.5	0	19.6	2	21	2	0	0	0	0	0	0	0	69	21.9	76	23.2	y	62	21.1	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
1	49472	52	WL	BrF51-5	48413	49072	114	78	21	0.583333333	1/2/2013	TestF52-04	0	7	2/20/2013	3/6/2013	3/13/2013	3/20/2013	Feb	Mar	Mar	Mar	49	4	22	0	22.1	0	22.5	4	22.9	0	22.4	4	22.3	2	0	0	0	0	0	0	0	70	23.1	77	24	n	63	23.2	4	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
